,source,tweets_text,bias,text
16002,@BreitbartNews,"and sometimes you just have to beat racist, angry, groomer, rich elite democrats at the polls. https://t.co/no92hrbpjq",-1.0,"sometimes beat racist , angry , groomer , rich elite democrats polls ."
16003,@BreitbartNews,"according to cbs news, the poll showed that moderate voters' concerns about the economy may sway them into… https://t.co/cximtdag9e",-1.0,"according cbs news , poll showed moderate voters ' concerns economy may sway into…"
16004,@BreitbartNews,checking on the fantasy league stats like: https://t.co/nbckbywdeg,-1.0,checking fantasy league stats like :
16005,@BreitbartNews,twitter temporarily removed a post from florida surgeon general joseph ladapo recommending against mrna coronavirus… https://t.co/kryktrrk90,-1.0,twitter temporarily removed post florida surgeon general joseph ladapo recommending mrna coronavirus…
16006,@BreitbartNews,***reader discretion strongly advised*** https://t.co/scl6nxhtmb,-1.0,***reader discretion strongly advised***
16007,@BreitbartNews,"eighteen people were shot, two of them fatally, during the weekend in mayor lori lightfoot's chicago. https://t.co/gnjja1pyw2",-1.0,"eighteen people shot , two fatally , weekend mayor lori lightfoot 's chicago ."
16008,@BreitbartNews,"“that sold me on the role, the fact that my character’s queer,” michaela coel said of her ""black panther: wakanda f… https://t.co/ot1us5ei1b",-1.0,"“ sold role , fact character ’ queer , ” michaela coel said `` black panther : wakanda f…"
16009,@BreitbartNews,"to all the suckers who gave their hard-earned cash to the blm scheme, congratulations. the struggle (to renovate a… https://t.co/2ixnv5mbwv",-1.0,"suckers gave hard-earned cash blm scheme , congratulations . struggle ( renovate a…"
16010,@BreitbartNews,.@armastrangelo: the origins of columbus day—commemorating italian explorer christopher columbus—stem from efforts… https://t.co/cvcviqh2sy,-1.0,. @ armastrangelo : origins columbus day—commemorating italian explorer christopher columbus—stem efforts…
16011,@BreitbartNews,has there ever been a bigger chicken than katie hobbs? https://t.co/8up16pfjdp,-1.0,ever bigger chicken katie hobbs ?
16012,@BreitbartNews,over 200 migrants were arrested this week after serbian authorities cleared a makeshift migrant camp along the hung… https://t.co/j8r6nrgnss,-1.0,200 migrants arrested week serbian authorities cleared makeshift migrant camp along hung…
16013,@BreitbartNews,authorities removed a top-level immigration official in mexico from his post following an expose by breitbart texas… https://t.co/p8h6n9l56f,-1.0,authorities removed top-level immigration official mexico post following expose breitbart texas…
16014,@BreitbartNews,"chinese-owned social media giant tiktok’s parent company, beijing-based bytedance, saw its operating losses more th… https://t.co/rjaxesoytb",-1.0,"chinese-owned social media giant tiktok ’ parent company , beijing-based bytedance , saw operating losses th…"
16015,@BreitbartNews,pope francis employed some of his strongest language to date sunday in denouncing europe’s “scandalous” rejection o… https://t.co/f62bdxx2vu,-1.0,pope francis employed strongest language date sunday denouncing europe ’ “ scandalous ” rejection o…
16016,@BreitbartNews,“for the past two years catherine cortez masto has been the deciding 50th vote to rubber stamp every nation-wreckin… https://t.co/qayudwvprc,-1.0,“ past two years catherine cortez masto deciding 50th vote rubber stamp every nation-wreckin…
16017,@BreitbartNews,"the left-wing los angeles times has published an unusually candid analysis: that california’s policymakers, given a… https://t.co/f07r8eanzb",-1.0,"left-wing los angeles times published unusually candid analysis : california ’ policymakers , given a…"
16018,@BreitbartNews,"the new broadway revival of the classic musical '1776' features a cast comprised entirely of women, transgender, an… https://t.co/xqsghtce6h",-1.0,"new broadway revival classic musical '1776 ' features cast comprised entirely women , transgender , an…"
16019,@BreitbartNews,"approximately $172,500 worth of fentanyl tablets were seized by authorities at a mailing facility in gainesville, g… https://t.co/qidwwmh7ah",-1.0,"approximately $ 172,500 worth fentanyl tablets seized authorities mailing facility gainesville , g…"
16020,@BreitbartNews,former secretary of state mike pompeo said that president joe biden’s comments warning of armageddon in response to… https://t.co/weehxvwm1w,-1.0,former secretary state mike pompeo said president joe biden ’ comments warning armageddon response to…
16021,@BreitbartNews,"kanye west was suspended from twitter and instagram this weekend after he made several antisemitic posts, including… https://t.co/beehi1mkjx",-1.0,"kanye west suspended twitter instagram weekend made several antisemitic posts , including…"
16022,@BreitbartNews,the new york police department (nypd) has identified the four women wearing neon green jumpsuits who allegedly atta… https://t.co/1grqftcq6u,-1.0,new york police department ( nypd ) identified four women wearing neon green jumpsuits allegedly atta…
16023,@BreitbartNews,a mother in iowa grilled school board members recently after a drag show was held at a local high school — while we… https://t.co/9q2rx1pbxk,-1.0,mother iowa grilled school board members recently drag show held local high school — we…
16024,@BreitbartNews,democrat senate candidates in battleground states will have a difficult time overcoming joe biden’s underwater appr… https://t.co/ochbbd3gyd,-1.0,democrat senate candidates battleground states difficult time overcoming joe biden ’ underwater appr…
16025,@BreitbartNews,rep. elissa slotkin (d-mi) recently amended two years’ worth of financial disclosures after she failed to include i… https://t.co/5m2fs5yucx,-1.0,rep. elissa slotkin ( d-mi ) recently amended two years ’ worth financial disclosures failed include i…
16026,@BreitbartNews,jackson state coach deion sanders was taken by surprise after attempting to shake hands with alabama state’s eddie… https://t.co/i30nw2gc25,-1.0,jackson state coach deion sanders taken surprise attempting shake hands alabama state ’ eddie…
16027,@BreitbartNews,"the upcoming midterm election is a chance for americans to humiliate president joe biden (d), former president dona… https://t.co/hlwtbufie9",-1.0,"upcoming midterm election chance americans humiliate president joe biden ( ) , former president dona…"
16028,@BreitbartNews,a purdue university student is accused of fatally stabbing his roommate while playing an online game in their dorm… https://t.co/wpmosy1z87,-1.0,purdue university student accused fatally stabbing roommate playing online game dorm…
16029,@BreitbartNews,"sen. raphael warnock (d-ga) is the favorite candidate for political donors from left-wing san francisco, beating ev… https://t.co/c9wa4urxwx",-1.0,"sen. raphael warnock ( d-ga ) favorite candidate political donors left-wing san francisco , beating ev…"
16030,@BreitbartNews,"a youth basketball coach was stabbed to death on a new york city subway thursday night, the seventh murder victim o… https://t.co/11pvyskzfa",-1.0,"youth basketball coach stabbed death new york city subway thursday night , seventh murder victim o…"
16031,@BreitbartNews,two small children were mauled to death by two pit bulls on wednesday while their mother sustained severe injuries… https://t.co/d0mt7cmceh,-1.0,two small children mauled death two pit bulls wednesday mother sustained severe injuries…
16032,@BreitbartNews,"rep. karen bass, the frontrunner in the race for los angeles mayor, apologized to a latino activist group after sug… https://t.co/kyj0j7ttzt",-1.0,"rep. karen bass , frontrunner race los angeles mayor , apologized latino activist group sug…"
16033,@BreitbartNews,"a high school football game in battle creek, michigan, was stopped after shots were fired in a parking lot outside… https://t.co/owtzm3klzp",-1.0,"high school football game battle creek , michigan , stopped shots fired parking lot outside…"
16034,@BreitbartNews,an internet fitness influencer is going viral after a workout stunt went wrong and it was all caught on video. https://t.co/x75d1ac57x,-1.0,internet fitness influencer going viral workout stunt went wrong caught video .
16035,@BreitbartNews,"joe biden, whose inauguration was supposed to herald a return to international esteem for the u.s., has been slamme… https://t.co/zcj4xe0hx2",-1.0,"joe biden , whose inauguration supposed herald return international esteem u.s. , slamme…"
16036,@BreitbartNews,"tesla ceo elon musk bashed former president donald trump's truth social platform, calling it ""essentially a rightwi… https://t.co/5on6unwttl",-1.0,"tesla ceo elon musk bashed former president donald trump 's truth social platform , calling `` essentially rightwi…"
16037,@BreitbartNews,mega democrat party donor and hollywood elite icon harvey weinstein is the epitome of leftist values. https://t.co/wnxsoukx3n,-1.0,mega democrat party donor hollywood elite icon harvey weinstein epitome leftist values .
16038,@BreitbartNews,"mila kunis on not joining in the outrageous standing ovation for will smith: ""not standing up to me was a no-braine… https://t.co/kzjml6nguh",-1.0,mila kunis joining outrageous standing ovation smith : `` standing no-braine…
16039,@BreitbartNews,"donald trump's pac will air nearly $5,000,000 worth of tv ads to support five republican senate candidates in the b… https://t.co/pmmvrjy2xw",-1.0,"donald trump 's pac air nearly $ 5,000,000 worth tv ads support five republican senate candidates b…"
16040,@BreitbartNews,governor glenn youngkin (r-va) said sunday that his policies will respect parents want their transgender children t… https://t.co/7f6tg7llyh,-1.0,governor glenn youngkin ( r-va ) said sunday policies respect parents want transgender children t…
16041,@BreitbartNews,“people are fed up. people are ready to save our state.” https://t.co/9zzzja9p4l,-1.0,“ people fed . people ready save state . ”
16042,@BreitbartNews,a video of the golden state warriors shows forward draymond green delivering a brutal punch to the head of guard an… https://t.co/mfe76quxou,-1.0,video golden state warriors shows forward draymond green delivering brutal punch head guard an…
16043,@BreitbartNews,"kanye west has once again been seen wearing his “white lives matter” shirt, this time to his nine-year-old daughter… https://t.co/dfze4fjccu",-1.0,"kanye west seen wearing “ white lives matter ” shirt , time nine-year-old daughter…"
16044,@BreitbartNews,two small children were mauled to death by two pit bulls while their mother sustained severe injuries attempting to… https://t.co/lwgtdxsr5x,-1.0,two small children mauled death two pit bulls mother sustained severe injuries attempting to…
16045,@BreitbartNews,rep. karen bass (d-ca) apologized to a latino group after suggesting in a recent debate that rick caruso had bought… https://t.co/3jdtuohd0i,-1.0,rep. karen bass ( d-ca ) apologized latino group suggesting recent debate rick caruso bought…
16046,@BreitbartNews,"nothing says georgia values like bagging the most cash from san francisco. yep, sen. raphael warnock (d-ga) is the… https://t.co/jubdg3set0",-1.0,"nothing says georgia values like bagging cash san francisco . yep , sen. raphael warnock ( d-ga ) the…"
16047,@BreitbartNews,"chinese-owned social media giant tiktok's parent company, beijing-based bytedance, saw its operating losses more th… https://t.co/ceqtitsfvl",-1.0,"chinese-owned social media giant tiktok 's parent company , beijing-based bytedance , saw operating losses th…"
16048,@BreitbartNews,jinkies! — watch what happens when you type scooby doo’s “velma” into google… https://t.co/htn5c12g0h,-1.0,jinkies ! — watch happens type scooby doo ’ “ velma ” google…
16049,@BreitbartNews,republicans are expanding the congressional map as their lead grows to four points on the generic congressional bal… https://t.co/6dj3uwtedy,-1.0,republicans expanding congressional map lead grows four points generic congressional bal…
16050,@BreitbartNews,iowa republicans sen. chuck grassley and gov. kim reynolds both hold double-digit leads over their democrat challen… https://t.co/k9lzajk5nb,-1.0,iowa republicans sen. chuck grassley gov . kim reynolds hold double-digit leads democrat challen…
16051,@BreitbartNews,"former president donald trump’s pac will air nearly $5,000,000 worth of tv ads to support five republican senate ca… https://t.co/gexf5afjbb",-1.0,"former president donald trump ’ pac air nearly $ 5,000,000 worth tv ads support five republican senate ca…"
16052,@BreitbartNews,biden’s justice department has reportedly delayed its “final decision” on whether hunter biden will be charged for… https://t.co/uq6j2w0pxd,-1.0,biden ’ justice department reportedly delayed “ final decision ” whether hunter biden charged for…
16053,@BreitbartNews,the republican national committee (rnc) is accusing google of suppressing more than 22 million campaign emails sinc… https://t.co/mkwp1js3qk,-1.0,republican national committee ( rnc ) accusing google suppressing 22 million campaign emails sinc…
16054,@BreitbartNews,the trump-backed super pac maga inc. is lighting up ohio democrat rep. tim ryan (d-oh) and pennsylvania democrat jo… https://t.co/rjq3e1g028,-1.0,trump-backed super pac maga inc. lighting ohio democrat rep. tim ryan ( d-oh ) pennsylvania democrat jo…
16055,@BreitbartNews,republican blake masters ripped into sen. mark kelly (d-az) and president joe biden for what he says is an unwritte… https://t.co/11phsie1d0,-1.0,republican blake masters ripped sen. mark kelly ( d-az ) president joe biden says unwritte…
16056,@BreitbartNews,democrat senate candidates in battleground states will have a difficult time overcoming joe biden’s underwater appr… https://t.co/a9uee6bolu,-1.0,democrat senate candidates battleground states difficult time overcoming joe biden ’ underwater appr…
16057,@BreitbartNews,"about one-third of americans say they are “more enthusiastic” to vote in this year’s midterm elections, according t… https://t.co/d6dw2nqo4q",-1.0,"one-third americans say “ enthusiastic ” vote year ’ midterm elections , according t…"
16058,@BreitbartNews,brazil’s president jair bolsonaro has said he agrees that russia’s full-scale invasion of ukraine in february “woul… https://t.co/f1ymeufofa,-1.0,brazil ’ president jair bolsonaro said agrees russia ’ full-scale invasion ukraine february “ woul…
16059,@BreitbartNews,russian authorities claim the rail and road bridge linking russia to the annexed crimean peninsula is already partl… https://t.co/b3sylnavye,-1.0,russian authorities claim rail road bridge linking russia annexed crimean peninsula already partl…
16060,@BreitbartNews,"a police pursuit near uvalde, texas, led to the arrest of a suspected human smuggler and the apprehension of 13 mig… https://t.co/rppsapkfkb",-1.0,"police pursuit near uvalde , texas , led arrest suspected human smuggler apprehension 13 mig…"
16061,@BreitbartNews,"rapper kodak black is generously helping multiple families in west palm beach, florida, who are facing eviction fro… https://t.co/koja4qxo3p",-1.0,"rapper kodak black generously helping multiple families west palm beach , florida , facing eviction fro…"
16062,@BreitbartNews,"when a car was stolen tuesday in kentwood, michigan, with a child inside, two kelloggsville public school bus drive… https://t.co/taexxhmmwf",-1.0,"car stolen tuesday kentwood , michigan , child inside , two kelloggsville public school bus drive…"
16063,@BreitbartNews,"uber’s former head of security, joe sullivan, has been found guilty on charges that he did not disclose a breach of… https://t.co/m7krdly8eo",-1.0,"uber ’ former head security , joe sullivan , found guilty charges disclose breach of…"
16064,@BreitbartNews,sen. chuck grassley (r-ia) reportedly received documents from a whistleblower showing hundreds of fbi agents resign… https://t.co/g4sl1j3yer,-1.0,sen. chuck grassley ( r-ia ) reportedly received documents whistleblower showing hundreds fbi agents resign…
16065,@BreitbartNews,"polk county, florida, sheriff grady judd is telling residents of his county to protect their homes by shooting loot… https://t.co/wlxc3ui5dz",-1.0,"polk county , florida , sheriff grady judd telling residents county protect homes shooting loot…"
16066,@BreitbartNews,the u.s. will begin screening recent visitors to uganda for the ebola virus at five selected american airports. https://t.co/akon4onmb8,-1.0,u.s. begin screening recent visitors uganda ebola virus five selected american airports .
16067,@BreitbartNews,"democrat mayor eric adams says sanctuary nyc didn't ""ask for"" influx of migrants https://t.co/ebjkr6tfex",-1.0,democrat mayor eric adams says sanctuary nyc n't `` ask '' influx migrants
16068,@BreitbartNews,"the establishment can gaslight and deflect all it wants to, but working class americans are laser focused on the ki… https://t.co/3ypogswpvr",-1.0,"establishment gaslight deflect wants , working class americans laser focused ki…"
16069,@BreitbartNews,less than two percent of americans believe that focusing on replacing gas vehicles with electric will provide energ… https://t.co/dy6fcylypb,-1.0,less two percent americans believe focusing replacing gas vehicles electric provide energ…
16070,@BreitbartNews,"florida gov. ron desantis performed the opening coin toss at a high school football game friday, days after hurrica… https://t.co/wxeplwmzmc",-1.0,"florida gov . ron desantis performed opening coin toss high school football game friday , days hurrica…"
16071,@BreitbartNews,know anyone who uses the tinder dating app? a woman has been accused of duct-taping her tinder date and assaulting… https://t.co/wuvvglryh2,-1.0,know anyone uses tinder dating app ? woman accused duct-taping tinder date assaulting…
16072,@BreitbartNews,ukrainians are posing in front of a giant mocked-up commemorative stamp showing russia’s bridge to crimea on fire a… https://t.co/mghrdrxvuq,-1.0,ukrainians posing front giant mocked-up commemorative stamp showing russia ’ bridge crimea fire a…
16073,@BreitbartNews,republicans are expanding the congressional map as their lead grows to four points on the generic congressional bal… https://t.co/ufsisjadle,-1.0,republicans expanding congressional map lead grows four points generic congressional bal…
16074,@BreitbartNews,"republican rep. nicole malliotakis (ny) leads her democrat challenger, former rep. max rose (ny), by six points in… https://t.co/uosqxax2ox",-1.0,"republican rep. nicole malliotakis ( ny ) leads democrat challenger , former rep. max rose ( ny ) , six points in…"
16075,@BreitbartNews,"undaunted by evan mcmullin’s lawsuit, the club for growth action responded to the suit by launching another ad high… https://t.co/7zsrvspjne",-1.0,"undaunted evan mcmullin ’ lawsuit , club growth action responded suit launching another ad high…"
16076,@BreitbartNews,facebook executives are reportedly in the process of instituting “quiet layoffs” of underperforming workers that co… https://t.co/neffjkuks1,-1.0,facebook executives reportedly process instituting “ quiet layoffs ” underperforming workers co…
16077,@BreitbartNews,the contrast between california and florida is dramatic. https://t.co/iiruy1qwv2,-1.0,contrast california florida dramatic .
16078,@BreitbartNews,"former wrestler sara lee, winner of the wwe’s tough enough series, has died at the age of 30, according to her moth… https://t.co/c3umfksgjc",-1.0,"former wrestler sara lee , winner wwe ’ tough enough series , died age 30 , according moth…"
16079,@BreitbartNews,"world war ii veteran sgt. 1st class harold nelson was given the army’s third highest honor, the silver star, during… https://t.co/wdkcggt0ze",-1.0,"world war ii veteran sgt . 1st class harold nelson given army ’ third highest honor , silver star , during…"
16080,@BreitbartNews,"an internet fitness influencer went viral after a workout stunt went wrong, and it was all caught on video. https://t.co/178gib2cbt",-1.0,"internet fitness influencer went viral workout stunt went wrong , caught video ."
16081,@BreitbartNews,haters of rap titan and fashion mogul kanye west lashed out on social media after his interview on tucker carlson i… https://t.co/yhkqw1xnns,-1.0,haters rap titan fashion mogul kanye west lashed social media interview tucker carlson i…
16082,@BreitbartNews,new mexico gov. michelle lujan grisham (d) helped free 700 convicts in the state’s prison system in the last roughl… https://t.co/mmthmns6xt,-1.0,new mexico gov . michelle lujan grisham ( ) helped free 700 convicts state ’ prison system last roughl…
16083,@BreitbartNews,former cnn president jeff zucker reportedly suspended conservative contributor mary katharine ham for publicly crit… https://t.co/2y1b2j5ip1,-1.0,former cnn president jeff zucker reportedly suspended conservative contributor mary katharine ham publicly crit…
16084,@BreitbartNews,"new podcast: @jeromeehudson on kanye's big tucker interview, hunter biden (maybe?) facing criminal charges, and sta… https://t.co/n8jrsappfw",-1.0,"new podcast : @ jeromeehudson kanye 's big tucker interview , hunter biden ( maybe ? ) facing criminal charges , sta…"
16085,@BreitbartNews,chicago law enforcement pressed the cook county state’s attorney’s office in december to charge a suspect with a pr… https://t.co/zyrs3xq6hu,-1.0,chicago law enforcement pressed cook county state ’ attorney ’ office december charge suspect pr…
16086,@BreitbartNews,republican blake masters ripped into sen. mark kelly (d-az) and president joe biden for what he says is an unwritte… https://t.co/filqnj0qiq,-1.0,republican blake masters ripped sen. mark kelly ( d-az ) president joe biden says unwritte…
16087,@BreitbartNews,"the michigan strategic fund (msf) board, appointed by democrat gov. gretchen whitmer, approved $715 million in gran… https://t.co/gu3m43eb0n",-1.0,"michigan strategic fund ( msf ) board , appointed democrat gov . gretchen whitmer , approved $ 715 million gran…"
16088,@BreitbartNews,the conservative administration in power in brazil joined far-left argentina and mexico in declining to sign a stat… https://t.co/inepraktxc,-1.0,conservative administration power brazil joined far-left argentina mexico declining sign stat…
16089,@BreitbartNews,crews in florida worked hard to rescue people during hurricane ian last week and one st. augustine firefighter coul… https://t.co/wljwa8wlck,-1.0,crews florida worked hard rescue people hurricane ian last week one st. augustine firefighter coul…
16090,@BreitbartNews,"thirty-two days before the midterm election, the lead for a republican candidate expanded to four points against a… https://t.co/ehtsbghb6h",-1.0,"thirty-two days midterm election , lead republican candidate expanded four points a…"
16091,@BreitbartNews,americans will see record high prices when it comes to holiday turkey due to the bird flu and inflation in joe bide… https://t.co/8u7pc40djf,-1.0,americans see record high prices comes holiday turkey due bird flu inflation joe bide…
16092,@BreitbartNews,"rapper kodak black is generously helping multiple families in west palm beach, florida, who are facing eviction fro… https://t.co/hofja6xoii",-1.0,"rapper kodak black generously helping multiple families west palm beach , florida , facing eviction fro…"
16093,@BreitbartNews,"arizona republican blake masters relentlessly hammered sen. mark kelly (d-az) on the issues of border security, inf… https://t.co/f6l8kukgky",-1.0,"arizona republican blake masters relentlessly hammered sen. mark kelly ( d-az ) issues border security , inf…"
16094,@BreitbartNews,"lombardo and laxalt are closely leading their vulnerable democrat opponents weeks out from election day, a cnn poll… https://t.co/kuvdy8ob7p",-1.0,"lombardo laxalt closely leading vulnerable democrat opponents weeks election day , cnn poll…"
16095,@BreitbartNews,a man stabbed at a bronx subway station died friday as americans continue suffering under the crime wave sweeping t… https://t.co/redwky2y6m,-1.0,man stabbed bronx subway station died friday americans continue suffering crime wave sweeping t…
16096,@BreitbartNews,hurricane ian has turned electric vehicles into ticking time bombs: “extreme hazard” https://t.co/mw8xlqmubo,-1.0,hurricane ian turned electric vehicles ticking time bombs : “ extreme hazard ”
16097,@BreitbartNews,biden kicked off a speech on the economy friday with a classic brain-freeze moment. https://t.co/t8effvemkj,-1.0,biden kicked speech economy friday classic brain-freeze moment .
16098,@BreitbartNews,"joe biden: ""let me start off with two words — made in america."" https://t.co/jooxa9ibyd",-1.0,joe biden : `` let start two words — made america . ''
16099,@BreitbartNews,watch talented artist create breathtaking painting of president donald trump https://t.co/69by97kn6n,-1.0,watch talented artist create breathtaking painting president donald trump
16100,@BreitbartNews,"mayor eric adams (d-ny) declared a “state of emergency” friday due to a surge of illegal immigrants, a situation th… https://t.co/u0sealwgfi",-1.0,"mayor eric adams ( d-ny ) declared “ state emergency ” friday due surge illegal immigrants , situation th…"
16101,@BreitbartNews,"fallen richmond, indiana, officer seara burton’s k9 partner was retired from the police force to live its life with… https://t.co/v4urkferhq",-1.0,"fallen richmond , indiana , officer seara burton ’ k9 partner retired police force live life with…"
16102,@BreitbartNews,gas prices are more than $3.00 lower in gov. ron desantis’s (r) florida than in gov. gavin newsom’s (d) california. https://t.co/9uvdz6ih1o,-1.0,gas prices $ 3.00 lower gov . ron desantis ’ ( r ) florida gov . gavin newsom ’ ( ) california .
16103,@BreitbartNews,hollywood action star and former wrestler dwayne “the rock” johnson now says he will not be running for president. https://t.co/dn8ntrpbni,-1.0,hollywood action star former wrestler dwayne “ rock ” johnson says running president .
16104,@BreitbartNews,chicago law enforcement pressed the cook county state’s attorney’s office in december to charge a suspect with a pr… https://t.co/22zojr4nux,-1.0,chicago law enforcement pressed cook county state ’ attorney ’ office december charge suspect pr…
16105,@BreitbartNews,"an ad by the national republican senatorial committee (nrsc) targets georgia sen. raphael warnock (d-ga), unveiling… https://t.co/lr1reljhkd",-1.0,"ad national republican senatorial committee ( nrsc ) targets georgia sen. raphael warnock ( d-ga ) , unveiling…"
16106,@BreitbartNews,republican blake masters ripped into sen. mark kelly (d-az) and president joe biden for what he says is an unwritte… https://t.co/1hoy8eluhd,-1.0,republican blake masters ripped sen. mark kelly ( d-az ) president joe biden says unwritte…
16107,@BreitbartNews,"uber’s former head of security, joe sullivan, has been found guilty on charges that he did not disclose a breach of… https://t.co/sxtutwwegt",-1.0,"uber ’ former head security , joe sullivan , found guilty charges disclose breach of…"
16108,@BreitbartNews,"a pair of russian men landed a small boat on st. lawrence island near gambell, alaska, on tuesday morning. the men… https://t.co/tzwczpcy5p",-1.0,"pair russian men landed small boat st. lawrence island near gambell , alaska , tuesday morning . men…"
16109,@BreitbartNews,"kimberley strope-boggus, the former campaign manager for iowa’s democrat u.s. senate nominee mike franken, received… https://t.co/ny0jm2rhs2",-1.0,"kimberley strope-boggus , former campaign manager iowa ’ democrat u.s. senate nominee mike franken , received…"
16110,@BreitbartNews,a texas dps trooper spotted a suspected human smuggling vehicle with seven migrants near the border close to del ri… https://t.co/kqmqveg0z0,-1.0,texas dps trooper spotted suspected human smuggling vehicle seven migrants near border close del ri…
16111,@BreitbartNews,the vatican and taiwan celebrated 80 years of diplomatic relations this week with a rome event featuring the taiwan… https://t.co/yqt1xm3sqk,-1.0,vatican taiwan celebrated 80 years diplomatic relations week rome event featuring taiwan…
16112,@BreitbartNews,president joe biden warned supporters on thursday that the world is facing “armageddon” due to russian president vl… https://t.co/deopzger2i,-1.0,president joe biden warned supporters thursday world facing “ armageddon ” due russian president vl…
16113,@BreitbartNews,"jim redmond, the father who helped his injured son, derek, finish his race during the 1992 olympic 400m semifinal,… https://t.co/d7anx4klba",-1.0,"jim redmond , father helped injured son , derek , finish race 1992 olympic 400m semifinal , …"
16114,@BreitbartNews,"masked men jump from van, steal car at gunpoint in shocking gas station ambush https://t.co/tsp1qiwitn",-1.0,"masked men jump van , steal car gunpoint shocking gas station ambush"
16115,@BreitbartNews,"biden will have drained the strategic petroleum reserve (spr) to a 40 year low at the end of october, according to… https://t.co/0o9fwtcgqf",-1.0,"biden drained strategic petroleum reserve ( spr ) 40 year low end october , according to…"
16116,@BreitbartNews,two brave bus drivers rescued a toddler abandoned during a car theft in michigan. https://t.co/wzrkd5zg1z,-1.0,two brave bus drivers rescued toddler abandoned car theft michigan .
16117,@BreitbartNews,"women in neon green leotards attack, rob nyc subway riders https://t.co/vyc6wsdjji",-1.0,"women neon green leotards attack , rob nyc subway riders"
16118,@BreitbartNews,"the strategic petroleum reserve (spr) is meant to safeguard america in the event of emergencies, not temporarily pu… https://t.co/limjuolvq8",-1.0,"strategic petroleum reserve ( spr ) meant safeguard america event emergencies , temporarily pu…"
16119,@BreitbartNews,"republican michael henry slightly leads democrat state attorney general letitia james, a trafalgar group survey rev… https://t.co/eh1pzwchhv",-1.0,"republican michael henry slightly leads democrat state attorney general letitia james , trafalgar group survey rev…"
16120,@BreitbartNews,"world war ii veteran sgt. 1st class harold nelson was given the army’s third highest honor, the silver star, during… https://t.co/pqobs9uuvi",-1.0,"world war ii veteran sgt . 1st class harold nelson given army ’ third highest honor , silver star , during…"
16121,@BreitbartNews,"while facebook ceo mark zuckerberg has been funneling billions into developing his digital metaverse, apple ceo tim… https://t.co/gh628bsxnh",-1.0,"facebook ceo mark zuckerberg funneling billions developing digital metaverse , apple ceo tim…"
16122,@BreitbartNews,"the ""tolerant"" left threatened kanye west's life for wearing a trump maga hat. it's just another disgusting example… https://t.co/sesvvylwaw",-1.0,`` tolerant '' left threatened kanye west 's life wearing trump maga hat . 's another disgusting example…
16123,@BreitbartNews,"in a series of private texts to tesla ceo elon musk, twitter cofounder and free speech failure jack dorsey called f… https://t.co/4ydkjtetey",-1.0,"series private texts tesla ceo elon musk , twitter cofounder free speech failure jack dorsey called f…"
16124,@BreitbartNews,catholic league president bill donohue has excoriated the national education association (nea) for its malicious at… https://t.co/j63wplkzhy,-1.0,catholic league president bill donohue excoriated national education association ( nea ) malicious at…
16125,@BreitbartNews,republican michael henry slightly leads democrat state attorney general letitia james in her reelection bid to cont… https://t.co/moavjk39ai,-1.0,republican michael henry slightly leads democrat state attorney general letitia james reelection bid cont…
16126,@BreitbartNews,rep. brad wenstrup (r-oh) is leading an effort to declare illicit fentanyl a weapon of mass destruction (wmd) being… https://t.co/trv7oy3if1,-1.0,rep. brad wenstrup ( r-oh ) leading effort declare illicit fentanyl weapon mass destruction ( wmd ) being…
16127,@BreitbartNews,former cnn president jeff zucker reportedly silently suspended conservative contributor mary katharine ham for publ… https://t.co/2cf4hy1pqp,-1.0,former cnn president jeff zucker reportedly silently suspended conservative contributor mary katharine ham publ…
16128,@BreitbartNews,"republican blake masters tore into his opponent, democrat mark kelly, in the arizona debate. https://t.co/pxovmliuhp",-1.0,"republican blake masters tore opponent , democrat mark kelly , arizona debate ."
16129,@BreitbartNews,watch man discreetly place card skimmer at convenience store https://t.co/ie7pvvw9ek,-1.0,watch man discreetly place card skimmer convenience store
16130,@BreitbartNews,study finds fbi massively undercounted times armed citizens stopped mass shootings https://t.co/tf4qfmen2a,-1.0,study finds fbi massively undercounted times armed citizens stopped mass shootings
16131,@BreitbartNews,"gas prices have begun to rise again throughout the nation by as much as 50 cents in the last week, plaguing democra… https://t.co/q6xn6obhmu",-1.0,"gas prices begun rise throughout nation much 50 cents last week , plaguing democra…"
16132,@BreitbartNews,israel’s military on thursday announced its probe into the death of a 7-year-old palestinian during an operation la… https://t.co/f8jm5jqaac,-1.0,israel ’ military thursday announced probe death 7-year-old palestinian operation la…
16133,@BreitbartNews,"thanksgiving strikes back! — wild gobbler breaks into house, wreaks havoc https://t.co/8ngdro8zka",-1.0,"thanksgiving strikes back ! — wild gobbler breaks house , wreaks havoc"
16134,@BreitbartNews,the biden administration’s ceaseless borrowing addiction has driven gross national debt past $31 trillion for the f… https://t.co/dvs0dspmqb,-1.0,biden administration ’ ceaseless borrowing addiction driven gross national debt past $ 31 trillion f…
16135,@BreitbartNews,"services sector hiring rose sharply in september, adding to inflation worries. https://t.co/yz60pzohhp",-1.0,"services sector hiring rose sharply september , adding inflation worries ."
16136,@BreitbartNews,a u.s. customs and border protection marine unit rescued four migrants from a sinking boat off the coast of texas. https://t.co/jybgiz0efm,-1.0,u.s. customs border protection marine unit rescued four migrants sinking boat coast texas .
